,userName,splitName,comment,n_recommend,n_reply,nyt_select,recommendflag,url,ttlCommentNum,gender,time,time_order,tech,Name,gender_
2493,Joe Blow 7314,Joe,"""The working relationship would continue  unless workers file another complaint against the same factory or another one that the contractor hired during those six months. At that point  the brand will suspend the contractor until it passes a third-party audit.""


This is supposed to address the problem?  Seriously?  If the contractor wasn't paying its employees in the past  it won't in future  either  because the fines imposed by the government in the unlikely event they get caught are much smaller than what they'd owe if they paid what the law requires.

I would argue the government - be it federal  state  or local - needs to do more  to ensure that it's more costly *not* to obey the law than it is to obey it.  Until then  consumers should  at an absolute minimum  treat Fashion Nova to the same 6-month probationary period.  Every time one of their suppliers doesn't comply with the law  consumers stop buying their brand  with the probations running consecutively every time they're busted.  At 50 investigations finding Fashion Nova brands made by underpaid workers  I guess we'll see you in 2044  Fashion Nova.

Of course  I'd never even heard of ""fast fashion"" before  much less bought anything from that industry  so it's not like they're actually going to lose my business when they never had it.  Guess we'll see how socially responsible the ""Instagram elite"" and their followers may be...",13,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 10:47:02,74,False,joe,0.0
2494,JM,JM,"We can wring our hands and reach for our fainting couches all we want.  But until we either start making all our own clothes or refuse to buy inexpensive clothing -- whether made in the US or abroad -- this problem will continue.

The simplest thing is probably to buy fewer  more expensive and better made items.  Stop trying to follow instant fashion.  Learn to craft your own clothing (whether that be sewing  knitting  crocheting).  If you really want to take it to an extreme  learn to weave and make your own fabric -- it's less difficult than you might think.

Of course  none of that helps the people who are so desperate for money that they work at these sweatshops  whether they be in the US or in other countries.  I'm not sure what the answer to that is",32,3,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:50:09,75,False,jm,2.0
2495,MichiganMichael,MichiganMichael,"Nobody should be surprised when reading stories such as these. The media has reported human abuse in this and many other industries worldwide for decades  yet we still buy and wear our ""designer"" outfits without regard to the indignities piled on those whose hands make them.

I am the grandson of two immigrants who spent their entire lives here in the USA weaving fabrics for what would become Brooks Brothers clothing. When she retired after 40+ years that often included 12-hours-plus days at her plant  my grandmother was making what was then just above the minimum wage. She lived in a ""company town"" where all prices were controlled by a single individual and she came from England at a time when our minimum wage was not to be complained. 

But she  like the workers here and at other ""fancy"" apparel factories around the world  was abused by her rich overlords.",35,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 10:57:33,76,False,michiganmichael,2.0
2496,Pam,Pam,"Why do you suppose UNIONS were created in the first place? It is "" Man's inhumanity to man"" that will never go away. This country is floundering   and the only way we can stop being abused by those employers who have no ethics is to have a collective voice and effective laws to enforce them.  Bring back UNIONS and the rule of law!",134,2,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,1.0,2019-12-16 11:00:44,77,False,pam,1.0
2497,TA Morrison,TA,"In California a clothing manufacturer is required to have a 
Garment License issued by the California Labor Standards
Enforcement Department. The initial application requires a test
at a department office and there is an annual renewal fee based
on revenue - $750.00 on up. My small company had annual 
inspections  time cards and invoices examined and employees
interviewed in private. Small  disputable violations were always
found  with fines in the $200.00 to $300.00 amount for each.
We did not appeal  however some companies did  and these
appeals required significant time and resources from the department and their legal staff. The result was that the companies that always appealed were not issued violations unless
 it was flagrant. Being in business since the late 1970's ( I'm
retired) I did not encounter abusive sweat shops in any of the many companies I did business with in the SF Bay Area.
The Labor Standards Department has an ""Enforcement"" policy
rather than a supportive and educational one  often resulting
in companies leaving California - loss of jobs - and smaller
""Good"" companies giving up.",8,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 11:16:38,78,False,ta,2.0
2498,PJ,PJ,"Why do we have laws when the only punishment for ignoring them is having to pay back what you stole from your employees?  If you did it on the street you'd end up in court and/or jail.

Also  we're talking about the federal laws here.  Doesn't/shouldn't California have its own minimum wage  given its high cost of living and enforce it properly?",24,3,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 11:22:33,79,False,pj,2.0
2499,Kusala,Kusala,"Fine them into oblivion. 

How many labor law violations is a company allowed to accrue?",19,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 11:29:23,80,False,kusala,2.0
2500,Carlos,Carlos,20 years ago I worked as an auditor for several clothing name brands. I conducted surprise payroll and health and safety audits of garment factories  in Mexico  Central America  and Southeast Asia. Of all locations worldwide  downtown Los Angeles consistently displayed the MOST egregious violations. The practice of factory owners changing business entity names  etc. was (and is) all too common. Until the factory owners themselves are held personally responsible (civil liabilities / assets seized)  nothing will change. Perhaps the creation of a fund (where all garment employers would be required to pay into - similar to Workman's Comp) would hold owners financially responsible.,41,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 11:29:43,81,False,carlos,0.0
2501,GW,GW,"It's not an entirely fair comparison to write  ""Amante paid Karis $2.20 to sew each garment. Fashion Nova sold the top for $17.99"" implying a profit of $15.79

There's the cost of materials  freight  shipping to the customer (usps/fedex/usps)  warehouse labor  consumer discounts  overhead  advertising spend  customer returns  etc.

All of this taken together means probably $2-3 profit per item. While this doesn't necessarily justify Karis' labor wage  there are LOTS of middlemen who get paid out of the difference between the consumer price and the cost of one aspect of labor.",10,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 11:33:03,82,False,gw,2.0
2502,Izzy,Izzy,Unfortunately  these practices are absolutely the norm worldwide and there is little to no oversight overseas. Fashion companies all make the claim they subcontracted out and pretend there’s nothing they can do. Certain sustainable brands include their garment workers and factories on their websites. The clothes are more expensive but reflective of the actual cost of the garment: as in someone somewhere is paying for that “steal”. If it’s not you  the customer  it’s probably the garment worker. Secondhand is also a good way to go until some oversight has been established in these factories. (Another one just burned down in india. The staircases were locked up and I believe about 40 mostly young men just died.) Meanwhile  so many clothes are being produced  companies can’t even sell them all and end up burning a lot of them. Or  if sold  they don’t even get worn at all and end up in the secondhand market here or overseas  glutting the clothing markets in Africa. Here only about 30% of your donations even end up being sold. It’s a mess.,15,1,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 11:48:11,83,False,izzy,0.0
2503,Lorenzo,Lorenzo,"I'm not surprised  downtown LA has always had sweatshops.   It's just like the ""Italian"" clothes made by Chinese workers in Prato  called made in Italy .  Really  it is Instagram which is driving this little sector.",9,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 12:00:19,84,False,lorenzo,0.0
2504,Omar Alan,Omar,"I’d wager that many of the workers who are clearly being exploited are not here legally  which is one reason they don’t personally make claims through the Worker’s Compensation system or private attorneys who specialize in bringing unfair labor practice claims to court.   

This is yet another example of the demand side of illegal immigration.   If we had a robust identification system under which only legal entrants with work permits or visas  or citizens  could be hired and paid  illegal immigration would not be nearly the problem it has been and remains  and we sure would not need a crazy  giant wall.",8,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 12:07:05,85,False,omar,0.0
2505,Sparky,Sparky,"Paying people off the books and paying them below minimum wage is criminal and should be prosecuted as such.

This is not primarily a moral issue  but a legal one.",8,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,0.0,2019-12-16 12:07:54,86,False,sparky,0.0
2506,Jlaw,Jlaw,Hopefully great articles like this will bring down slimy companies like Fashion Nova  and affect even more slimy factories they support. I think with more investigative journalism like this   this the current “woke” culture will slowly recognize that it’s just not cool anymore to support these repugnant companies.,8,0,False,0,https://www.nytimes.com/2019/12/16/business/fashion-nova-underpaid-workers.html,306,2.0,2019-12-16 12:08:20,87,False,jlaw,2.0
